20170201 150400;1.266850;1.267070;1.266840;1.267060;0
20170201 150500;1.267050;1.267110;1.266860;1.266980;0
20170201 150600;1.267020;1.267250;1.267020;1.267240;0
20170201 150700;1.267230;1.267230;1.266930;1.266930;0
20170201 150800;1.266940;1.266980;1.266710;1.266970;0
20170201 150900;1.266970;1.266970;1.266720;1.266820;0
20170201 151000;1.266830;1.267030;1.266670;1.266740;0
20170201 151100;1.266710;1.266710;1.266290;1.266340;0
20170201 151200;1.266350;1.266480;1.266330;1.266430;0
20170201 151300;1.266450;1.266510;1.266260;1.266360;0
20170201 151400;1.266330;1.266630;1.266290;1.266590;0
20170201 151500;1.266600;1.266790;1.266480;1.266730;0
20170201 151600;1.266720;1.267050;1.266690;1.266890;0
20170201 151700;1.266880;1.266910;1.266770;1.266840;0
20170201 151800;1.266890;1.266950;1.266830;1.266880;0
20170201 151900;1.266890;1.267020;1.266860;1.266920;0
20170201 152000;1.266900;1.266970;1.266840;1.266850;0
20170201 152100;1.266850;1.266920;1.266830;1.266900;0
20170201 152200;1.266900;1.266900;1.266520;1.266650;0
20170201 152300;1.266650;1.266760;1.266530;1.266760;0
20170201 152400;1.266760;1.266810;1.266500;1.266600;0
20170201 152500;1.266580;1.266670;1.266380;1.266620;0
20170201 152600;1.266630;1.266740;1.266470;1.266560;0
20170201 152700;1.266560;1.266650;1.266480;1.266530;0
20170201 152800;1.266550;1.266560;1.266190;1.266230;0
20170201 152900;1.266240;1.266260;1.266170;1.266250;0
20170201 153000;1.266270;1.266380;1.266090;1.266090;0
20170201 153100;1.266130;1.266190;1.266080;1.266140;0
20170201 153200;1.266140;1.266180;1.266040;1.266060;0
20170201 153300;1.266110;1.266170;1.265970;1.265990;0
20170201 153400;1.265990;1.266130;1.265970;1.266050;0
20170201 153500;1.266030;1.266050;1.265890;1.265940;0
20170201 153600;1.265920;1.266130;1.265920;1.266000;0
20170201 153700;1.266030;1.266180;1.265990;1.266130;0
20170201 153800;1.266140;1.266150;1.265850;1.265940;0
20170201 153900;1.265930;1.266110;1.265870;1.266090;0
20170201 154000;1.266050;1.266050;1.265770;1.265800;0
20170201 154100;1.265780;1.266160;1.265770;1.266160;0
20170201 154200;1.266140;1.266320;1.266050;1.266210;0
20170201 154300;1.266220;1.266300;1.266180;1.266210;0
20170201 154400;1.266250;1.266370;1.266170;1.266170;0
20170201 154500;1.266160;1.266230;1.265960;1.265980;0
20170201 154600;1.266000;1.266190;1.265820;1.266190;0
20170201 154700;1.266190;1.266190;1.265920;1.265930;0
20170201 154800;1.265950;1.266060;1.265860;1.265940;0
20170201 154900;1.265930;1.265960;1.265780;1.265780;0
20170201 155000;1.265780;1.265980;1.265780;1.265890;0
20170201 155100;1.265890;1.265960;1.265730;1.265810;0
20170201 155200;1.265810;1.265890;1.265740;1.265880;0
20170201 155300;1.265880;1.265990;1.265720;1.265720;0
20170201 155400;1.265730;1.265750;1.265360;1.265570;0
20170201 155500;1.265540;1.265970;1.265540;1.265970;0
20170201 155600;1.265970;1.266170;1.265970;1.265990;0
20170201 155700;1.266000;1.266160;1.265980;1.266050;0
20170201 155800;1.266140;1.266150;1.266080;1.266090;0
20170201 155900;1.266070;1.266070;1.265750;1.265800;0
20170201 160000;1.265810;1.265830;1.265700;1.265830;0
20170201 160100;1.265820;1.265820;1.265490;1.265500;0
20170201 160200;1.265490;1.265650;1.265490;1.265560;0
20170201 160300;1.265590;1.265630;1.265580;1.265620;0
20170201 160400;1.265610;1.265610;1.265560;1.265590;0
20170201 160500;1.265600;1.265600;1.265590;1.265590;0
20170201 160600;1.265580;1.265620;1.265570;1.265600;0
20170201 160700;1.265630;1.265730;1.265630;1.265710;0
20170201 160800;1.265690;1.265690;1.265610;1.265640;0
20170201 160900;1.265670;1.265750;1.265640;1.265650;0
20170201 161000;1.265670;1.265670;1.265650;1.265670;0
20170201 161100;1.265660;1.265710;1.265660;1.265710;0
20170201 161200;1.265720;1.265740;1.265720;1.265740;0
20170201 161300;1.265720;1.265740;1.265660;1.265740;0
20170201 161400;1.265750;1.265770;1.265740;1.265740;0
20170201 161500;1.265750;1.265750;1.265650;1.265660;0
20170201 161600;1.265670;1.265860;1.265670;1.265860;0
20170201 161700;1.265850;1.265990;1.265800;1.265970;0
20170201 161800;1.265940;1.265970;1.265940;1.265950;0
20170201 161900;1.265940;1.265940;1.265940;1.265940;0
20170201 162000;1.265880;1.265990;1.265880;1.265970;0
20170201 162100;1.265950;1.265960;1.265940;1.265960;0
20170201 162200;1.265950;1.266010;1.265950;1.265990;0
20170201 162300;1.265970;1.266040;1.265870;1.265880;0
20170201 162400;1.265900;1.266050;1.265900;1.266050;0
20170201 162500;1.266040;1.266060;1.265930;1.265950;0
20170201 162600;1.265920;1.265950;1.265920;1.265920;0
20170201 162700;1.265910;1.265910;1.265850;1.265900;0
20170201 162800;1.265910;1.265910;1.265840;1.265860;0
20170201 162900;1.265850;1.265940;1.265810;1.265870;0
20170201 163000;1.265840;1.265850;1.265750;1.265850;0
20170201 163100;1.265850;1.265850;1.265810;1.265810;0
20170201 163200;1.265830;1.265880;1.265810;1.265840;0
20170201 163300;1.265830;1.265830;1.265820;1.265820;0
20170201 163400;1.265840;1.265840;1.265750;1.265750;0
20170201 163500;1.265770;1.265840;1.265770;1.265830;0
20170201 163600;1.265830;1.265860;1.265810;1.265810;0
20170201 163700;1.265820;1.265820;1.265700;1.265730;0
20170201 163800;1.265710;1.265730;1.265650;1.265660;0
20170201 163900;1.265660;1.265660;1.265560;1.265590;0
20170201 164000;1.265670;1.265690;1.265550;1.265580;0
20170201 164100;1.265550;1.265580;1.265550;1.265550;0
20170201 164200;1.265580;1.265640;1.265580;1.265640;0
20170201 164300;1.265640;1.265640;1.265630;1.265630;0
20170201 164400;1.265630;1.265630;1.265580;1.265580;0
20170201 164500;1.265590;1.265680;1.265590;1.265610;0
20170201 164600;1.265650;1.265650;1.265610;1.265630;0
20170201 164700;1.265630;1.265680;1.265600;1.265600;0
20170201 164800;1.265580;1.265580;1.265450;1.265530;0
20170201 164900;1.265520;1.265570;1.265510;1.265530;0
20170201 165000;1.265510;1.265530;1.265440;1.265520;0
20170201 165100;1.265490;1.265490;1.265450;1.265450;0
20170201 165200;1.265470;1.265550;1.265440;1.265500;0
20170201 165300;1.265530;1.265560;1.265530;1.265560;0
20170201 165400;1.265590;1.265620;1.265560;1.265560;0
20170201 165500;1.265560;1.265680;1.265530;1.265670;0
20170201 165600;1.265650;1.265740;1.265640;1.265710;0
20170201 165700;1.265710;1.265830;1.265710;1.265800;0
20170201 165800;1.265770;1.265900;1.265700;1.265800;0
20170201 165900;1.265780;1.265800;1.265240;1.265240;0
20170201 170000;1.265280;1.265510;1.265280;1.265490;0
20170201 170100;1.265480;1.265480;1.265260;1.265330;0
20170201 170200;1.265510;1.265750;1.265510;1.265750;0
20170201 170300;1.265740;1.265740;1.265740;1.265740;0
20170201 170400;1.265770;1.265800;1.265060;1.265330;0
20170201 170500;1.265390;1.265480;1.265330;1.265480;0
20170201 170600;1.265340;1.265490;1.265110;1.265400;0
20170201 170700;1.265330;1.265430;1.265220;1.265430;0
20170201 170800;1.265380;1.265450;1.265380;1.265390;0
20170201 170900;1.265420;1.265640;1.265350;1.265470;0
20170201 171000;1.265400;1.265550;1.265330;1.265520;0
20170201 171100;1.265680;1.265680;1.265680;1.265680;0
20170201 171200;1.265700;1.265700;1.265570;1.265570;0
20170201 171300;1.265530;1.265540;1.265350;1.265380;0
20170201 171400;1.265410;1.265450;1.265360;1.265400;0
20170201 171500;1.265400;1.265510;1.265380;1.265510;0
20170201 171600;1.265470;1.265520;1.265470;1.265520;0
20170201 171700;1.265330;1.265330;1.265330;1.265330;0
20170201 171900;1.265260;1.265430;1.265260;1.265400;0
20170201 172000;1.265440;1.265540;1.265390;1.265540;0
20170201 172100;1.265560;1.265580;1.265350;1.265570;0
20170201 172200;1.265570;1.265610;1.265570;1.265610;0
20170201 172300;1.265590;1.265650;1.265590;1.265620;0
20170201 172400;1.265600;1.265600;1.265600;1.265600;0
20170201 172500;1.265620;1.265650;1.265620;1.265630;0
20170201 172600;1.265660;1.265750;1.265610;1.265750;0
20170201 172700;1.265410;1.265470;1.265370;1.265430;0
20170201 172800;1.265450;1.265880;1.265420;1.265860;0
20170201 172900;1.265860;1.265920;1.265840;1.265890;0
20170201 173000;1.265850;1.265900;1.265510;1.265510;0
20170201 173100;1.265550;1.265690;1.265500;1.265650;0
20170201 173200;1.265490;1.265640;1.265490;1.265600;0
20170201 173300;1.265580;1.265680;1.265580;1.265600;0
20170201 173400;1.265620;1.265780;1.265600;1.265780;0
20170201 173500;1.265760;1.265810;1.265720;1.265800;0
20170201 173600;1.265830;1.265860;1.265700;1.265700;0
20170201 173700;1.265810;1.265810;1.265810;1.265810;0
20170201 173800;1.265700;1.265700;1.265660;1.265660;0
20170201 173900;1.265530;1.265550;1.265510;1.265520;0
20170201 174000;1.265520;1.265670;1.265500;1.265560;0
20170201 174100;1.265560;1.265560;1.265510;1.265560;0
20170201 174200;1.265480;1.265480;1.265480;1.265480;0
20170201 174300;1.265480;1.265480;1.265480;1.265480;0
20170201 174400;1.265480;1.265480;1.265480;1.265480;0
20170201 174500;1.265480;1.265500;1.265480;1.265500;0
20170201 174600;1.265480;1.265480;1.265480;1.265480;0
20170201 174700;1.265480;1.265520;1.265480;1.265520;0
20170201 174800;1.265550;1.265550;1.265550;1.265550;0
20170201 174900;1.265550;1.265550;1.265370;1.265540;0
20170201 175200;1.265540;1.265540;1.265540;1.265540;0
20170201 175300;1.265580;1.265980;1.265580;1.265610;0
20170201 175400;1.265610;1.265650;1.265560;1.265600;0
20170201 175500;1.265570;1.265570;1.265480;1.265480;0
20170201 175600;1.265500;1.265540;1.265480;1.265530;0
20170201 175700;1.265530;1.265600;1.265530;1.265600;0
20170201 175800;1.265600;1.265600;1.265600;1.265600;0
20170201 175900;1.265560;1.265560;1.265560;1.265560;0
20170201 180000;1.265660;1.265800;1.265410;1.265730;0
20170201 180100;1.265680;1.266010;1.265680;1.266010;0
20170201 180200;1.266000;1.266000;1.265880;1.265930;0
20170201 180300;1.265930;1.265940;1.265900;1.265900;0
20170201 180400;1.265880;1.265930;1.265870;1.265920;0
20170201 180500;1.265910;1.265920;1.265860;1.265880;0
20170201 180600;1.265870;1.265970;1.265860;1.265970;0
20170201 180700;1.265980;1.266260;1.265980;1.266250;0
20170201 180800;1.266220;1.266260;1.266220;1.266250;0
20170201 180900;1.266230;1.266280;1.266170;1.266280;0
20170201 181000;1.266260;1.266260;1.266160;1.266170;0
20170201 181100;1.266190;1.266210;1.266190;1.266200;0
20170201 181200;1.266210;1.266210;1.266190;1.266200;0
20170201 181300;1.266180;1.266180;1.266180;1.266180;0
20170201 181400;1.266100;1.266110;1.265970;1.266000;0
20170201 181500;1.266050;1.266050;1.265970;1.265970;0
20170201 181600;1.265970;1.265970;1.265970;1.265970;0
20170201 181700;1.266040;1.266070;1.265980;1.266070;0
20170201 181800;1.266090;1.266090;1.266090;1.266090;0
20170201 181900;1.266080;1.266080;1.265970;1.266030;0
20170201 182000;1.266030;1.266030;1.265770;1.265810;0
20170201 182100;1.265850;1.265860;1.265850;1.265850;0
20170201 182200;1.265890;1.266130;1.265890;1.266090;0
20170201 182300;1.266100;1.266160;1.266000;1.266150;0
20170201 182400;1.266160;1.266180;1.266150;1.266180;0
20170201 182500;1.266180;1.266180;1.265960;1.266080;0
20170201 182600;1.266070;1.266090;1.266070;1.266080;0
20170201 182700;1.266090;1.266130;1.266090;1.266130;0
20170201 182800;1.266110;1.266110;1.266110;1.266110;0
20170201 182900;1.266020;1.266110;1.266000;1.266100;0
20170201 183000;1.266130;1.266160;1.265940;1.265970;0
20170201 183100;1.266040;1.266170;1.266000;1.266110;0
20170201 183200;1.266110;1.266120;1.266080;1.266120;0
20170201 183300;1.266200;1.266200;1.266170;1.266190;0
20170201 183400;1.266200;1.266310;1.266200;1.266270;0
20170201 183500;1.266260;1.266280;1.266200;1.266270;0
20170201 183600;1.266280;1.266290;1.266250;1.266290;0
20170201 183700;1.266330;1.266520;1.266290;1.266310;0
20170201 183800;1.266310;1.266410;1.266310;1.266410;0
20170201 183900;1.266410;1.266590;1.266290;1.266410;0
20170201 184000;1.266420;1.266420;1.266310;1.266320;0
20170201 184100;1.266330;1.266400;1.266320;1.266400;0
20170201 184200;1.266430;1.266430;1.266400;1.266400;0
20170201 184300;1.266400;1.266510;1.266400;1.266490;0
20170201 184400;1.266490;1.266490;1.266110;1.266180;0
20170201 184500;1.266160;1.266210;1.266110;1.266110;0
20170201 184600;1.266080;1.266110;1.266080;1.266110;0
20170201 184700;1.266110;1.266110;1.266030;1.266100;0
20170201 184800;1.266090;1.266200;1.266090;1.266200;0
20170201 184900;1.266210;1.266220;1.266210;1.266210;0
20170201 185000;1.266170;1.266310;1.265910;1.265930;0
20170201 185100;1.265910;1.265910;1.265550;1.265630;0
20170201 185200;1.265650;1.265730;1.265610;1.265690;0
20170201 185300;1.265690;1.265810;1.265690;1.265810;0
20170201 185400;1.265810;1.265820;1.265760;1.265760;0
20170201 185500;1.265770;1.265770;1.265700;1.265750;0
20170201 185600;1.265730;1.265750;1.265710;1.265710;0
20170201 185700;1.265720;1.265740;1.265650;1.265710;0
20170201 185800;1.265690;1.265730;1.265610;1.265690;0
20170201 185900;1.265710;1.266030;1.265710;1.265910;0
20170201 190000;1.265880;1.266110;1.265720;1.266050;0
20170201 190100;1.266030;1.266140;1.265890;1.266040;0
20170201 190200;1.266020;1.266140;1.266020;1.266140;0
20170201 190300;1.266140;1.266300;1.266110;1.266160;0
20170201 190400;1.266140;1.266180;1.265970;1.265970;0
20170201 190500;1.265950;1.266460;1.265950;1.266460;0
20170201 190600;1.266480;1.266830;1.266450;1.266810;0
20170201 190700;1.266820;1.266890;1.266720;1.266730;0
20170201 190800;1.266720;1.266840;1.266680;1.266720;0
20170201 190900;1.266760;1.266760;1.266530;1.266630;0
20170201 191000;1.266610;1.266680;1.266610;1.266620;0
20170201 191100;1.266620;1.266800;1.266620;1.266800;0
20170201 191200;1.266780;1.266810;1.266720;1.266740;0
20170201 191300;1.266730;1.266790;1.266660;1.266700;0
20170201 191400;1.266670;1.266740;1.266650;1.266730;0
20170201 191500;1.266730;1.266750;1.266640;1.266690;0
20170201 191600;1.266720;1.266760;1.266660;1.266690;0
20170201 191700;1.266660;1.266720;1.266640;1.266700;0
20170201 191800;1.266760;1.266770;1.266670;1.266760;0
20170201 191900;1.266760;1.266790;1.266660;1.266770;0
20170201 192000;1.266730;1.266800;1.266700;1.266790;0
20170201 192100;1.266830;1.266830;1.266680;1.266780;0
20170201 192200;1.266750;1.266820;1.266720;1.266790;0
20170201 192300;1.266790;1.266850;1.266740;1.266770;0
20170201 192400;1.266800;1.266830;1.266730;1.266730;0
20170201 192500;1.266730;1.266730;1.266560;1.266560;0
20170201 192600;1.266620;1.266700;1.266580;1.266640;0
20170201 192700;1.266650;1.266750;1.266630;1.266730;0
20170201 192800;1.266710;1.266810;1.266700;1.266750;0
20170201 192900;1.266750;1.266770;1.266570;1.266640;0
20170201 193000;1.266660;1.266920;1.266660;1.266920;0
20170201 193100;1.266880;1.267010;1.266860;1.267010;0
20170201 193200;1.267100;1.267430;1.267100;1.267410;0
20170201 193300;1.267430;1.267640;1.267410;1.267640;0
20170201 193400;1.267650;1.267760;1.267570;1.267740;0
20170201 193500;1.267720;1.267740;1.267620;1.267700;0
20170201 193600;1.267680;1.267790;1.267680;1.267730;0
20170201 193700;1.267700;1.267750;1.267640;1.267710;0
20170201 193800;1.267710;1.267710;1.267600;1.267600;0
20170201 193900;1.267590;1.267620;1.267490;1.267490;0
20170201 194000;1.267520;1.267540;1.267450;1.267500;0
20170201 194100;1.267490;1.267570;1.267490;1.267550;0
20170201 194200;1.267580;1.267580;1.267450;1.267470;0
20170201 194300;1.267450;1.267640;1.267450;1.267540;0
20170201 194400;1.267540;1.267610;1.267480;1.267510;0
20170201 194500;1.267490;1.267590;1.267470;1.267530;0
20170201 194600;1.267540;1.267640;1.267510;1.267620;0
20170201 194700;1.267590;1.267660;1.267550;1.267630;0
20170201 194800;1.267640;1.267740;1.267550;1.267710;0
20170201 194900;1.267710;1.267790;1.267710;1.267760;0
20170201 195000;1.267780;1.267810;1.267770;1.267770;0
20170201 195100;1.267810;1.267810;1.267790;1.267790;0
20170201 195200;1.267820;1.267830;1.267770;1.267770;0
20170201 195300;1.267790;1.267790;1.267730;1.267780;0
20170201 195400;1.267780;1.267820;1.267780;1.267790;0
20170201 195500;1.267680;1.267760;1.267680;1.267740;0
20170201 195600;1.267740;1.267850;1.267690;1.267850;0
20170201 195700;1.267810;1.267840;1.267810;1.267810;0
20170201 195800;1.267780;1.267840;1.267760;1.267760;0
20170201 195900;1.267770;1.267850;1.267770;1.267830;0
20170201 200000;1.267810;1.267970;1.267810;1.267900;0
20170201 200100;1.267900;1.267940;1.267860;1.267880;0
20170201 200200;1.267880;1.267890;1.267840;1.267890;0
20170201 200300;1.267890;1.267910;1.267870;1.267870;0
20170201 200400;1.267850;1.267910;1.267740;1.267910;0
20170201 200500;1.267870;1.267950;1.267820;1.267910;0
20170201 200600;1.267910;1.267910;1.267810;1.267850;0
20170201 200700;1.267850;1.267940;1.267830;1.267940;0
20170201 200800;1.267920;1.267930;1.267900;1.267930;0
20170201 200900;1.267910;1.267910;1.267840;1.267850;0
20170201 201000;1.267880;1.267880;1.267800;1.267850;0
20170201 201100;1.267840;1.267860;1.267810;1.267810;0
20170201 201200;1.267810;1.267820;1.267530;1.267530;0
20170201 201300;1.267520;1.267530;1.267200;1.267280;0
20170201 201400;1.267290;1.267460;1.267160;1.267260;0
20170201 201500;1.267290;1.267410;1.267210;1.267290;0
20170201 201600;1.267330;1.267370;1.267290;1.267300;0
20170201 201700;1.267300;1.267330;1.267180;1.267310;0
20170201 201800;1.267290;1.267380;1.267260;1.267330;0
20170201 201900;1.267370;1.267400;1.267350;1.267380;0
20170201 202000;1.267390;1.267440;1.267330;1.267330;0
20170201 202100;1.267350;1.267390;1.267320;1.267340;0
20170201 202200;1.267400;1.267410;1.267350;1.267410;0
20170201 202300;1.267460;1.267460;1.267330;1.267350;0
20170201 202400;1.267330;1.267350;1.267080;1.267140;0
20170201 202500;1.267190;1.267210;1.267110;1.267170;0
20170201 202600;1.267150;1.267220;1.267150;1.267180;0
20170201 202700;1.267180;1.267210;1.267130;1.267200;0
20170201 202800;1.267190;1.267210;1.267180;1.267190;0
20170201 202900;1.267180;1.267210;1.267110;1.267140;0
20170201 203000;1.267150;1.267180;1.267110;1.267130;0
20170201 203100;1.267140;1.267230;1.267000;1.267070;0
20170201 203200;1.267090;1.267170;1.267010;1.267160;0
20170201 203300;1.267170;1.267170;1.267070;1.267080;0
20170201 203400;1.267080;1.267110;1.266910;1.266910;0
20170201 203500;1.266920;1.267020;1.266920;1.266940;0
20170201 203600;1.266940;1.266940;1.266850;1.266920;0
20170201 203700;1.266910;1.267220;1.266910;1.267220;0
20170201 203800;1.267220;1.267410;1.267210;1.267380;0
20170201 203900;1.267410;1.267460;1.267280;1.267460;0
20170201 204000;1.267440;1.267460;1.267380;1.267400;0
20170201 204100;1.267410;1.267440;1.267350;1.267440;0
20170201 204200;1.267430;1.267470;1.267400;1.267440;0
20170201 204300;1.267440;1.267490;1.267340;1.267430;0
20170201 204400;1.267430;1.267460;1.267300;1.267320;0
20170201 204500;1.267310;1.267370;1.267210;1.267290;0
20170201 204600;1.267310;1.267490;1.267300;1.267400;0
20170201 204700;1.267390;1.267470;1.267310;1.267320;0
20170201 204800;1.267340;1.267460;1.267200;1.267330;0
20170201 204900;1.267330;1.267560;1.267310;1.267550;0
20170201 205000;1.267550;1.267630;1.267450;1.267580;0
20170201 205100;1.267600;1.267610;1.267500;1.267500;0
20170201 205200;1.267480;1.267570;1.267460;1.267540;0
20170201 205300;1.267510;1.267570;1.267440;1.267440;0
20170201 205400;1.267440;1.267470;1.267440;1.267440;0
20170201 205500;1.267450;1.267600;1.267440;1.267520;0
20170201 205600;1.267530;1.267530;1.267410;1.267430;0
20170201 205700;1.267430;1.267450;1.267320;1.267320;0
20170201 205800;1.267300;1.267420;1.267300;1.267420;0
20170201 205900;1.267420;1.267560;1.267370;1.267400;0
20170201 210000;1.267430;1.267510;1.267390;1.267500;0
20170201 210100;1.267480;1.267500;1.267420;1.267420;0
20170201 210200;1.267420;1.267420;1.267330;1.267340;0
20170201 210300;1.267390;1.267470;1.267380;1.267390;0
20170201 210400;1.267390;1.267430;1.267350;1.267430;0
20170201 210500;1.267400;1.267460;1.267350;1.267370;0
20170201 210600;1.267360;1.267540;1.267340;1.267440;0
20170201 210700;1.267440;1.267510;1.267390;1.267400;0
20170201 210800;1.267420;1.267460;1.267330;1.267340;0
20170201 210900;1.267330;1.267460;1.267330;1.267400;0
20170201 211000;1.267400;1.267600;1.267380;1.267550;0
20170201 211100;1.267530;1.267570;1.267380;1.267380;0
20170201 211200;1.267380;1.267640;1.267370;1.267620;0
20170201 211300;1.267620;1.267640;1.267620;1.267630;0
20170201 211400;1.267620;1.267630;1.267550;1.267580;0
20170201 211500;1.267560;1.267560;1.267510;1.267540;0
20170201 211600;1.267550;1.267550;1.267390;1.267420;0
20170201 211700;1.267400;1.267490;1.267360;1.267430;0
20170201 211800;1.267410;1.267430;1.267320;1.267330;0
20170201 211900;1.267330;1.267420;1.267310;1.267400;0
20170201 212000;1.267400;1.267400;1.267160;1.267300;0
20170201 212100;1.267310;1.267330;1.267010;1.267040;0
20170201 212200;1.267050;1.267370;1.267040;1.267300;0
20170201 212300;1.267280;1.267330;1.267160;1.267240;0
20170201 212400;1.267230;1.267440;1.267200;1.267390;0
20170201 212500;1.267400;1.267460;1.267290;1.267450;0
20170201 212600;1.267460;1.267460;1.267270;1.267340;0
20170201 212700;1.267320;1.267520;1.267320;1.267520;0
20170201 212800;1.267490;1.267530;1.267280;1.267310;0
20170201 212900;1.267300;1.267450;1.267160;1.267170;0
20170201 213000;1.267160;1.267250;1.267130;1.267190;0
20170201 213100;1.267190;1.267230;1.267170;1.267200;0
20170201 213200;1.267210;1.267210;1.267030;1.267110;0
20170201 213300;1.267040;1.267420;1.267040;1.267160;0
20170201 213400;1.267170;1.267330;1.267090;1.267300;0
20170201 213500;1.267320;1.267390;1.267310;1.267310;0
20170201 213600;1.267310;1.267340;1.267080;1.267150;0
20170201 213700;1.267180;1.267350;1.267180;1.267320;0
20170201 213800;1.267330;1.267370;1.267210;1.267210;0
20170201 213900;1.267240;1.267390;1.267240;1.267390;0
20170201 214000;1.267390;1.267390;1.267310;1.267320;0
20170201 214100;1.267340;1.267400;1.267320;1.267370;0
20170201 214200;1.267370;1.267500;1.267360;1.267420;0
20170201 214300;1.267430;1.267430;1.267210;1.267260;0
20170201 214400;1.267260;1.267360;1.267220;1.267240;0
20170201 214500;1.267220;1.267350;1.267210;1.267280;0
20170201 214600;1.267280;1.267360;1.267230;1.267240;0
20170201 214700;1.267230;1.267260;1.267090;1.267100;0
20170201 214800;1.267090;1.267130;1.267030;1.267080;0
20170201 214900;1.267070;1.267170;1.267040;1.267170;0
20170201 215000;1.267150;1.267160;1.267030;1.267110;0
20170201 215100;1.267110;1.267170;1.267070;1.267110;0
20170201 215200;1.267110;1.267110;1.267050;1.267100;0
20170201 215300;1.267100;1.267140;1.267050;1.267050;0
20170201 215400;1.267060;1.267060;1.266760;1.266780;0
20170201 215500;1.266800;1.266930;1.266720;1.266770;0
20170201 215600;1.266770;1.266780;1.266530;1.266570;0
20170201 215700;1.266570;1.266710;1.266560;1.266560;0
20170201 215800;1.266560;1.266690;1.266560;1.266680;0
20170201 215900;1.266650;1.266660;1.266610;1.266660;0
20170201 220000;1.266650;1.266790;1.266590;1.266780;0
20170201 220100;1.266800;1.267100;1.266800;1.267100;0
20170201 220200;1.267100;1.267120;1.267000;1.267000;0
20170201 220300;1.267000;1.267160;1.267000;1.267100;0
20170201 220400;1.267100;1.267260;1.267090;1.267260;0
20170201 220500;1.267320;1.267380;1.267180;1.267310;0
20170201 220600;1.267340;1.267620;1.267340;1.267610;0
20170201 220700;1.267640;1.267700;1.267590;1.267690;0
20170201 220800;1.267680;1.267750;1.267620;1.267700;0
20170201 220900;1.267690;1.267720;1.267550;1.267680;0
20170201 221000;1.267680;1.267730;1.267570;1.267710;0
20170201 221100;1.267690;1.267710;1.267380;1.267500;0
20170201 221200;1.267490;1.267530;1.267430;1.267460;0
20170201 221300;1.267440;1.267460;1.267390;1.267450;0
20170201 221400;1.267480;1.267480;1.267380;1.267390;0
20170201 221500;1.267410;1.267560;1.267400;1.267480;0
20170201 221600;1.267500;1.267600;1.267280;1.267290;0
20170201 221700;1.267300;1.267660;1.267270;1.267600;0
20170201 221800;1.267610;1.267620;1.267420;1.267500;0
20170201 221900;1.267490;1.267510;1.267380;1.267490;0
20170201 222000;1.267480;1.267560;1.267480;1.267540;0
20170201 222100;1.267520;1.267520;1.267490;1.267520;0
20170201 222200;1.267500;1.267530;1.267490;1.267510;0
20170201 222300;1.267490;1.267710;1.267490;1.267680;0
20170201 222400;1.267680;1.267720;1.267580;1.267670;0
20170201 222500;1.267680;1.267700;1.267520;1.267630;0
20170201 222600;1.267620;1.267660;1.267540;1.267540;0
20170201 222700;1.267520;1.267520;1.267440;1.267510;0
20170201 222800;1.267500;1.267500;1.267350;1.267370;0
20170201 222900;1.267370;1.267370;1.267100;1.267270;0
20170201 223000;1.267290;1.267430;1.267230;1.267380;0
20170201 223100;1.267380;1.267390;1.267050;1.267050;0
20170201 223200;1.267070;1.267140;1.267070;1.267140;0
20170201 223300;1.267160;1.267270;1.267160;1.267230;0
20170201 223400;1.267210;1.267330;1.267130;1.267150;0
20170201 223500;1.267150;1.267150;1.267060;1.267070;0
20170201 223600;1.267100;1.267160;1.267100;1.267140;0
20170201 223700;1.267110;1.267150;1.267060;1.267110;0
20170201 223800;1.267110;1.267170;1.267090;1.267150;0
20170201 223900;1.267160;1.267160;1.267060;1.267120;0
20170201 224000;1.267120;1.267140;1.266920;1.267020;0
20170201 224100;1.267030;1.267430;1.267020;1.267210;0
20170201 224200;1.267210;1.267270;1.267020;1.267110;0
20170201 224300;1.267110;1.267370;1.266880;1.266970;0
20170201 224400;1.266950;1.266950;1.266830;1.266830;0
20170201 224500;1.266830;1.266930;1.266820;1.266830;0
20170201 224600;1.266810;1.266810;1.266530;1.266700;0
20170201 224700;1.266710;1.266760;1.266600;1.266620;0
20170201 224800;1.266640;1.266650;1.266480;1.266530;0
20170201 224900;1.266550;1.266790;1.266550;1.266790;0
20170201 225000;1.266780;1.266790;1.266650;1.266660;0
20170201 225100;1.266660;1.266670;1.266560;1.266570;0
20170201 225200;1.266560;1.266780;1.266540;1.266730;0
20170201 225300;1.266720;1.266730;1.266560;1.266560;0
20170201 225400;1.266580;1.266610;1.266490;1.266580;0
20170201 225500;1.266580;1.266580;1.266280;1.266380;0
20170201 225600;1.266380;1.266480;1.266250;1.266350;0
20170201 225700;1.266330;1.266380;1.266300;1.266330;0
20170201 225800;1.266350;1.266380;1.266280;1.266290;0
20170201 225900;1.266300;1.266320;1.266180;1.266210;0
20170201 230000;1.266220;1.266410;1.266220;1.266350;0
20170201 230100;1.266370;1.266510;1.266370;1.266510;0
20170201 230200;1.266520;1.266540;1.266510;1.266520;0
20170201 230300;1.266510;1.266580;1.266460;1.266500;0
20170201 230400;1.266480;1.266550;1.266460;1.266530;0
20170201 230500;1.266540;1.266630;1.266470;1.266520;0
20170201 230600;1.266510;1.266610;1.266470;1.266550;0
20170201 230700;1.266550;1.266550;1.266450;1.266520;0
20170201 230800;1.266520;1.266520;1.266430;1.266470;0
